Cycle,Time,Displacement,Tension,Resistance,Stutus
,60.02,6.18,32.9,21.69,Stretching
,60.02,6.19,32.9,21.79,Stretching
,60.02,6.2,32.9,21.79,Stretching
,60.02,6.22,33,21.88,Stretching
,60.02,6.22,33.2,21.88,Stretching
,60.02,6.24,33.2,21.98,Stretching
,60.02,6.25,33.4,21.98,Stretching
,60.02,6.26,33.5,21.98,Stretching
,60.02,6.28,33.6,21.98,Stretching
,60.02,6.3,33.6,21.98,Stretching
,60.02,6.3,33.6,21.98,Stretching
,60.02,6.32,33.5,22.08,Stretching
,60.02,6.33,33.5,22.28,Stretching
,60.02,6.34,33.6,22.08,Stretching
,60.02,6.36,33.8,22.08,Stretching
,60.02,6.38,33.7,22.08,Stretching
,60.02,6.39,33.9,22.18,Stretching
,60.02,6.4,34.2,22.18,Stretching
,60.02,6.42,34.2,22.18,Stretching
,60.02,6.43,34.3,22.28,Stretching
,60.02,6.44,34.3,22.18,Stretching
,60.02,6.46,34.1,22.48,Stretching
,60.02,6.47,34.2,22.38,Stretching
,60.02,6.48,34.2,22.38,Stretching
,60.02,6.49,34.2,22.38,Stretching
,60.02,6.51,34.6,22.38,Stretching
,60.02,6.51,34.6,22.38,Stretching
,60.02,6.53,34.4,22.28,Stretching
,60.02,6.54,34.6,22.38,Stretching
,60.02,6.55,34.7,22.38,Stretching
,60.02,6.57,34.9,22.48,Stretching
,60.02,6.58,34.9,22.58,Stretching
,60.02,6.59,35,22.58,Stretching
,60.02,6.61,35,22.58,Stretching
,60.02,6.61,35,22.58,Stretching
,60.02,6.63,35,22.68,Stretching
,60.02,6.64,34.8,22.68,Stretching
,60.02,6.66,34.8,22.78,Stretching
,60.02,6.66,35.2,22.78,Stretching
,60.02,6.68,35.2,22.89,Stretching
,60.02,6.69,35.2,22.89,Stretching
,60.02,6.7,35.3,22.89,Stretching
,60.02,6.71,35.4,22.89,Stretching
,60.02,6.73,35.5,22.99,Stretching
,60.02,6.74,35.8,23.09,Stretching
,60.02,6.75,35.6,23.09,Stretching
,60.02,6.76,35.5,23.19,Stretching
,60.02,6.77,35.7,23.09,Stretching
,60.02,6.78,35.8,23.19,Stretching
,60.02,6.8,35.8,23.19,Stretching
,60.02,6.81,35.8,23.09,Stretching
,60.02,6.82,36,23.19,Stretching
,60.02,6.84,35.8,23.19,Stretching
,60.02,6.85,35.9,23.4,Stretching
,60.02,6.86,36,23.19,Stretching
,60.02,6.88,36.1,23.29,Stretching
,60.02,6.89,36.2,23.09,Stretching
,60.02,6.9,36.2,23.29,Stretching
,60.02,6.92,36.4,23.4,Stretching
,60.02,6.93,36.4,23.5,Stretching
,60.02,6.94,36.3,23.6,Stretching
,60.02,6.96,36.2,23.5,Stretching
,60.02,6.97,36.3,23.71,Stretching
,60.02,6.98,36.5,23.5,Stretching
,60.02,6.99,36.4,23.6,Stretching
,60.02,7.01,36.5,23.6,Stretching
,60.02,7.02,36.6,23.71,Stretching
,60.02,7.03,36.9,23.71,Stretching
,60.02,7.05,37.1,23.6,Stretching
,60.02,7.05,37,23.6,Stretching
,60.02,7.07,36.9,23.6,Stretching
,60.02,7.09,36.9,23.71,Stretching
,60.02,7.09,37.2,23.71,Stretching
,60.02,7.11,37.5,23.81,Stretching
,60.02,7.12,37.3,23.81,Stretching
,60.02,7.14,37.4,23.81,Stretching
,60.02,7.15,37.4,23.92,Stretching
,60.02,7.16,37.1,23.81,Stretching
,60.02,7.17,37.3,23.81,Stretching
,60.02,7.18,37.4,23.81,Stretching
,60.02,7.2,37.5,23.92,Stretching
,60.02,7.21,37.7,24.02,Stretching
,60.02,7.22,37.6,24.02,Stretching
,60.02,7.24,37.7,23.92,Stretching
,60.02,7.25,37.7,24.13,Stretching
,60.02,7.26,37.9,24.13,Stretching
,60.02,7.27,37.9,24.13,Stretching
,60.02,7.28,38.1,24.23,Stretching
,60.02,7.3,38,24.13,Stretching
,60.02,7.31,38.1,24.13,Stretching
,60.02,7.32,38.2,24.02,Stretching
,60.02,7.34,38.2,24.23,Stretching
,60.02,7.34,38.2,24.23,Stretching
,60.02,7.36,38.4,24.23,Stretching
,60.02,7.37,38.2,24.34,Stretching
,60.02,7.39,38.4,24.34,Stretching
,60.02,7.41,38.5,24.44,Stretching
,60.02,7.41,38.4,24.34,Stretching
,60.02,7.43,38.4,24.44,Stretching
,60.02,7.44,38.6,24.44,Stretching
,60.02,7.45,38.7,24.44,Stretching
,60.02,7.47,38.7,24.55,Stretching
,60.02,7.48,38.8,24.55,Stretching
,60.02,7.49,38.8,24.55,Stretching
,60.02,7.5,38.7,24.55,Stretching
,60.02,7.52,39,24.66,Stretching
,60.02,7.53,39.3,24.66,Stretching
,60.02,7.55,39.2,24.66,Stretching
,60.02,7.55,39.1,24.76,Stretching
,60.02,7.57,39.1,24.66,Stretching
,60.02,7.58,39.1,24.66,Stretching
,60.02,7.59,39,24.76,Stretching
,60.02,7.61,39,24.76,Stretching
,60.02,7.62,39.3,24.87,Stretching
,60.02,7.64,39.5,24.98,Stretching
,60.02,7.65,39.5,24.98,Stretching
,60.02,7.66,39.5,25.09,Stretching
,60.02,7.67,39.4,24.87,Stretching
,60.02,7.69,39.7,24.87,Stretching
,60.02,7.7,39.9,24.98,Stretching
,60.02,7.71,39.9,24.87,Stretching
,60.02,7.73,39.8,24.98,Stretching
,60.02,7.74,40.1,24.98,Stretching
,60.02,7.75,40.3,25.19,Stretching
,60.02,7.76,40.4,24.87,Stretching
,60.02,7.77,40.2,24.98,Stretching
,60.02,7.78,40.1,25.09,Stretching
,60.02,7.8,40,25.09,Stretching
,60.02,7.82,40.1,25.09,Stretching
,60.02,7.82,40.4,25.09,Stretching
,60.02,7.84,40.5,25.09,Stretching
,60.02,7.86,40.6,25.09,Stretching
,60.02,7.86,40.6,25.09,Stretching
,60.02,7.89,40.6,25.19,Stretching
,60.02,7.9,40.5,25.19,Stretching
,60.02,7.91,40.8,25.19,Stretching
,60.02,7.93,40.8,25.3,Stretching
,60.02,7.94,40.9,25.09,Stretching
,60.02,7.95,40.9,25.19,Stretching
,60.02,7.97,41,25.3,Stretching
,60.02,7.98,41.2,25.3,Stretching
,60.02,7.99,41.2,25.3,Stretching
,60.02,8.01,40.9,25.41,Stretching
,60.02,8.02,40.9,25.3,Stretching
,60.02,8.03,41.3,25.3,Stretching
,60.02,8.05,41.4,25.41,Stretching
,60.02,8.06,41.4,25.52,Stretching
,60.02,8.07,41.5,25.41,Stretching
,60.02,8.09,41.5,25.52,Stretching
,60.02,8.1,41.4,25.52,Stretching
,60.02,8.11,41.4,25.52,Stretching
,60.02,8.13,41.5,25.52,Stretching
,60.02,8.14,41.6,25.52,Stretching
,60.02,8.15,41.6,25.63,Stretching
,60.02,8.16,42,25.63,Stretching
,60.02,8.18,41.9,25.74,Stretching
,60.02,8.19,41.8,25.63,Stretching
,60.02,8.2,42,25.74,Stretching
,60.02,8.22,42.2,25.74,Stretching
,60.02,8.23,42.4,25.85,Stretching
,60.02,8.24,42.3,25.74,Stretching
,60.02,8.25,42.3,25.85,Stretching
,60.02,8.27,42.4,25.85,Stretching
,60.02,8.27,42.4,25.85,Stretching
,60.02,8.29,42.4,25.85,Stretching
,60.02,8.31,42.6,25.85,Stretching
,60.02,8.31,42.5,25.96,Stretching
,60.02,8.32,42.4,25.96,Stretching
,60.02,8.34,42.5,26.07,Stretching
,60.02,8.35,42.7,25.96,Stretching
,60.02,8.36,42.9,25.96,Stretching
,60.02,8.38,42.9,25.96,Stretching
,60.02,8.39,43,26.18,Stretching
,60.02,8.4,43,26.18,Stretching
,60.02,8.42,43.1,26.18,Stretching
,60.02,8.43,43.2,26.18,Stretching
,60.02,8.44,43.5,26.18,Stretching
,60.02,8.46,43.6,26.18,Stretching
,60.02,8.47,43.4,26.18,Stretching
,60.02,8.48,43.4,26.07,Stretching
,60.02,8.5,43.2,26.18,Stretching
,60.02,8.51,43.4,26.18,Stretching
,60.02,8.52,43.7,26.18,Stretching
,60.02,8.53,43.9,26.18,Stretching
,60.02,8.55,43.7,26.41,Stretching
,60.02,8.56,43.9,26.29,Stretching
,60.02,8.57,43.9,26.29,Stretching
,60.02,8.59,43.9,26.29,Stretching
,60.02,8.6,44,26.18,Stretching
,60.02,8.61,44,26.18,Stretching
,60.02,8.63,44,26.41,Stretching
,60.02,8.64,44.2,26.41,Stretching
,60.02,8.65,44,26.41,Stretching
,60.02,8.67,44.2,26.41,Stretching
,60.02,8.68,44.4,26.41,Stretching
,60.02,8.69,44.5,26.29,Stretching
,60.02,8.71,44.7,26.41,Stretching
,60.02,8.72,44.6,26.41,Stretching
,60.02,8.73,44.5,26.41,Stretching
,60.02,8.75,44.6,26.41,Stretching
,60.02,8.76,44.9,26.29,Stretching
,60.02,8.77,44.7,26.41,Stretching
,60.02,8.78,44.9,26.41,Stretching
,60.02,8.8,44.9,26.52,Stretching
,60.02,8.81,45,26.52,Stretching
,60.02,8.82,44.9,26.52,Stretching
,60.02,8.84,45,26.52,Stretching
,60.02,8.85,45.3,26.52,Stretching
,60.02,8.86,45.4,26.63,Stretching
,60.02,8.88,45.3,26.63,Stretching
,60.02,8.89,45.3,26.52,Stretching
,60.02,8.9,45.5,26.74,Stretching
,60.02,8.92,45.5,26.63,Stretching
,60.02,8.93,45.7,26.63,Stretching
,60.02,8.94,45.7,26.63,Stretching
,60.02,8.96,45.9,26.74,Stretching
,60.02,8.97,45.8,26.74,Stretching
,60.02,8.98,45.8,26.74,Stretching
,60.02,9,46,26.74,Stretching
,60.02,9.01,45.9,26.86,Stretching
,60.02,9.02,45.7,26.86,Stretching
,60.02,9.04,45.9,26.86,Stretching
,60.02,9.05,46.3,26.86,Stretching
,60.02,9.06,46.6,26.86,Stretching
,60.02,9.07,46.6,26.97,Stretching
,60.02,9.09,46.3,26.86,Stretching
,60.02,9.1,46.5,26.74,Stretching
,60.02,9.11,46.6,26.86,Stretching
,60.02,9.13,46.6,26.86,Stretching
,60.02,9.14,46.5,26.97,Stretching
,60.02,9.15,46.6,26.97,Stretching
,60.02,9.17,46.8,26.97,Stretching
,60.02,9.18,46.9,27.08,Stretching
,60.02,9.19,46.9,27.08,Stretching
,60.02,9.2,47,27.08,Stretching
,60.02,9.21,47,27.2,Stretching
,60.02,9.23,47.1,27.2,Stretching
,60.02,9.24,47.3,27.2,Stretching
,60.02,9.25,47.2,27.31,Stretching
,60.02,9.27,46.9,27.2,Stretching
,60.02,9.28,47.3,27.2,Stretching
,60.02,9.29,47.6,27.08,Stretching
,60.02,9.3,47.6,27.2,Stretching
,60.02,9.31,47.6,27.2,Stretching
,60.02,9.32,47.7,27.31,Stretching
,60.02,9.34,47.9,27.31,Stretching
,60.02,9.35,47.8,27.31,Stretching
,60.02,9.36,47.9,27.43,Stretching
,60.02,9.38,47.8,27.31,Stretching
,60.02,9.4,47.9,27.43,Stretching
,60.02,9.4,47.7,27.31,Stretching
,60.02,9.42,47.7,27.31,Stretching
,60.02,9.44,48.3,27.31,Stretching
,60.02,9.44,48.4,27.31,Stretching
,60.02,9.46,48.3,27.43,Stretching
,60.02,9.47,48.5,27.31,Stretching
,60.02,9.48,48.5,27.43,Stretching
,60.02,9.5,48.3,27.31,Stretching
,60.02,9.51,48.7,27.54,Stretching
,60.02,9.52,48.8,27.31,Stretching
,60.02,9.53,48.7,27.43,Stretching
,60.02,9.55,48.7,27.43,Stretching
,60.02,9.56,49,27.43,Stretching
,60.02,9.57,48.9,27.43,Stretching
,60.02,9.59,48.8,27.31,Stretching
,60.02,9.6,49.1,27.43,Stretching
,60.02,9.61,49.3,27.43,Stretching
,60.02,9.63,49.1,27.54,Stretching
,60.02,9.64,49.2,27.54,Stretching
,60.02,9.65,49.6,27.54,Stretching
,60.02,9.66,49.6,27.54,Stretching
,60.02,9.68,49.6,27.54,Stretching
,60.02,9.69,49.4,27.66,Stretching
,60.02,9.69,49.4,27.54,Stretching
,60.02,9.72,49.6,27.66,Stretching
,60.02,9.73,49.8,27.66,Stretching
,60.02,9.73,49.9,27.66,Stretching
,60.02,9.75,49.9,27.66,Stretching
,60.02,9.76,49.8,27.78,Stretching
,60.02,9.77,49.9,27.78,Stretching
,60.02,9.78,50.2,27.78,Stretching
,60.02,9.8,50.1,27.78,Stretching
,60.02,9.81,50,27.78,Stretching
,60.02,9.82,50.3,27.78,Stretching
,60.02,9.84,50.3,27.78,Stretching
,60.02,9.85,50.5,27.78,Stretching
,60.02,9.86,50.7,27.78,Stretching
,60.02,9.88,50.9,27.78,Stretching
,60.02,9.89,50.6,27.89,Stretching
,60.02,9.9,50.4,27.89,Stretching
,60.02,9.91,50.8,28.13,Stretching
,60.02,9.92,50.9,28.01,Stretching
,60.02,9.94,50.7,28.01,Stretching
,60.02,9.95,51,27.89,Stretching
,60.02,9.97,51.1,28.01,Stretching
,60.02,9.97,51.2,28.01,Stretching
,60.02,9.97,51.1,27.89,Stretching
,60.02,9.97,50.8,27.89,Stretching
,60.02,9.97,50.7,27.89,Stretching
,60.02,9.97,50.8,27.89,Stretching
,60.02,9.97,50.8,27.89,Stretching
,60.02,9.97,50.8,28.01,Stretching
,60.02,9.97,51.1,27.89,Stretching
,60.02,9.97,50.8,28.01,Stretching
,60.02,9.97,50.5,27.89,Stretching
,60.02,9.97,50.5,27.89,Stretching
,60.02,9.97,50.5,28.01,Stretching
,60.02,9.97,50.1,27.89,Stretching
,60.02,9.97,50,27.89,Stretching
,60.02,9.97,50.1,27.89,Stretching
,60.02,9.97,50.5,27.89,Stretching
,60.02,9.97,50.5,27.78,Stretching
,60.02,9.97,50.4,27.78,Stretching
,60.02,9.97,50.3,27.89,Stretching
,60.02,9.97,50.2,27.78,Stretching
,60.02,9.97,50,27.89,Stretching
,60.02,9.97,50.1,27.78,Stretching
,60.02,9.97,50.1,27.89,Stretching
,60.02,9.97,49.8,27.66,Stretching
,60.02,9.97,49.7,27.89,Stretching
,60.02,9.97,49.6,27.89,Stretching
,60.02,9.97,49.9,27.89,Stretching
,60.02,9.97,49.6,27.89,Stretching
,60.02,9.97,49.6,27.89,Stretching
,60.02,9.96,49.5,27.89,Relaxing
,60.02,9.96,49.5,27.89,Relaxing
,60.02,9.96,49.7,27.89,Relaxing
,60.02,9.94,49.3,27.89,Relaxing
,60.02,9.93,49.1,27.78,Relaxing
,60.02,9.92,48.9,27.66,Relaxing
,60.02,9.9,48.7,27.78,Relaxing
,60.02,9.89,48.3,27.89,Relaxing
,60.02,9.88,48.5,27.78,Relaxing
,60.02,9.86,48.4,27.78,Relaxing
,60.02,9.85,48,27.78,Relaxing
,60.02,9.84,47.9,27.78,Relaxing
,60.02,9.82,47.9,27.66,Relaxing
,60.02,9.81,47.6,27.66,Relaxing
,60.02,9.8,47.4,27.78,Relaxing
,60.02,9.79,47.2,27.78,Relaxing
,60.02,9.77,47.1,27.66,Relaxing
,60.02,9.77,46.8,27.66,Relaxing
,60.02,9.76,46.8,27.66,Relaxing
,60.02,9.74,46.9,27.66,Relaxing
,60.02,9.73,46.5,27.66,Relaxing
,60.02,9.72,46.2,27.66,Relaxing
,60.02,9.7,46,27.66,Relaxing
,60.02,9.69,45.8,27.66,Relaxing
,60.02,9.68,45.6,27.54,Relaxing
,60.02,9.67,45.8,27.54,Relaxing
,60.02,9.65,45.6,27.54,Relaxing
,60.02,9.64,45.5,27.54,Relaxing
,60.02,9.63,45.4,27.54,Relaxing
,60.02,9.61,45.1,27.54,Relaxing
,60.02,9.6,45,27.54,Relaxing
,60.02,9.6,44.9,27.43,Relaxing
,60.02,9.58,44.8,27.54,Relaxing
,60.02,9.57,44.7,27.66,Relaxing
,60.02,9.56,44.6,27.54,Relaxing
,60.02,9.54,44.2,27.43,Relaxing
,60.02,9.53,43.9,27.43,Relaxing
,60.02,9.52,44,27.31,Relaxing
,60.02,9.51,43.8,27.43,Relaxing
,60.02,9.5,43.8,27.43,Relaxing
,60.02,9.48,43.7,27.43,Relaxing
,60.02,9.47,43.6,27.43,Relaxing
,60.02,9.46,43.4,27.43,Relaxing
,60.02,9.44,43.2,27.31,Relaxing
,60.02,9.43,43.1,27.31,Relaxing
,60.02,9.42,43,27.31,Relaxing
,60.02,9.4,42.9,27.31,Relaxing
,60.02,9.39,42.7,27.31,Relaxing
,60.02,9.38,42.6,27.31,Relaxing
,60.02,9.36,42.7,27.31,Relaxing
,60.02,9.35,42.5,27.31,Relaxing
,60.02,9.34,42.5,27.31,Relaxing
,60.02,9.32,42.3,27.2,Relaxing
,60.02,9.31,42,27.2,Relaxing
,60.02,9.3,41.7,27.2,Relaxing
,60.02,9.29,41.8,27.08,Relaxing
,60.02,9.27,41.9,27.2,Relaxing
,60.02,9.26,41.7,27.2,Relaxing
,60.02,9.25,41.7,27.2,Relaxing
,60.02,9.23,41.5,27.31,Relaxing
,60.02,9.22,41.4,27.2,Relaxing
,60.02,9.21,41.2,27.2,Relaxing
,60.02,9.2,41.2,27.08,Relaxing
,60.02,9.19,41,27.2,Relaxing
,60.02,9.18,40.9,27.08,Relaxing
,60.02,9.16,40.7,27.08,Relaxing
,60.02,9.15,40.5,26.97,Relaxing
,60.02,9.13,40.3,27.08,Relaxing
,60.02,9.12,40.4,27.08,Relaxing
,60.02,9.1,40.4,27.08,Relaxing
,60.02,9.1,40.3,27.08,Relaxing
,60.02,9.09,40.1,27.08,Relaxing
,60.02,9.07,40.2,27.2,Relaxing
,60.02,9.06,40.1,27.08,Relaxing
,60.02,9.05,40,27.2,Relaxing
,60.02,9.03,39.9,27.08,Relaxing
,60.02,9.02,39.7,26.97,Relaxing
,60.02,9.01,39.9,26.97,Relaxing
,60.02,8.99,39.8,26.86,Relaxing
,60.02,8.98,39.7,26.86,Relaxing
,60.02,8.97,39.6,26.74,Relaxing
,60.02,8.95,39.4,26.86,Relaxing
,60.02,8.94,39.1,26.74,Relaxing
,60.02,8.93,38.9,26.74,Relaxing
,60.02,8.92,38.9,26.74,Relaxing
,60.02,8.9,38.8,26.74,Relaxing
,60.02,8.89,38.7,26.63,Relaxing
,60.02,8.87,38.7,26.74,Relaxing
,60.02,8.86,38.7,26.74,Relaxing
,60.02,8.85,38.6,26.63,Relaxing
,60.02,8.83,38.5,26.63,Relaxing
,60.02,8.81,38.3,26.63,Relaxing
,60.02,8.81,38.1,26.63,Relaxing
,60.02,8.8,38.2,26.63,Relaxing
,60.02,8.78,37.8,26.63,Relaxing
,60.02,8.77,37.8,26.63,Relaxing
,60.02,8.76,37.8,26.63,Relaxing
,60.02,8.74,37.5,26.63,Relaxing
,60.02,8.73,37.7,26.63,Relaxing
,60.02,8.72,37.7,26.63,Relaxing
,60.02,8.7,37.4,26.63,Relaxing
,60.02,8.69,37.4,26.52,Relaxing
,60.02,8.68,37.3,26.63,Relaxing
,60.02,8.66,37.4,26.63,Relaxing
,60.02,8.65,37.2,26.52,Relaxing
,60.02,8.64,36.8,26.52,Relaxing
,60.02,8.63,36.9,26.52,Relaxing
,60.02,8.61,37.1,26.63,Relaxing
,60.02,8.6,37,26.52,Relaxing
,60.02,8.59,36.7,26.52,Relaxing
,60.02,8.57,36.5,26.52,Relaxing
,60.02,8.56,36.4,26.52,Relaxing
,60.02,8.55,36.3,26.52,Relaxing
,60.02,8.53,36.2,26.52,Relaxing
,60.02,8.52,36.4,26.63,Relaxing
,60.02,8.51,36.4,26.52,Relaxing
,60.02,8.49,36.5,26.52,Relaxing
,60.02,8.48,36.2,26.52,Relaxing
,60.02,8.47,35.7,26.52,Relaxing
,60.02,8.46,35.6,26.52,Relaxing
,60.02,8.44,35.4,26.52,Relaxing
,60.02,8.43,35.7,26.52,Relaxing
,60.02,8.42,35.9,26.52,Relaxing
,60.02,8.4,35.7,26.52,Relaxing
,60.02,8.39,35.4,26.52,Relaxing
,60.02,8.38,35.1,26.52,Relaxing
,60.02,8.36,35,26.52,Relaxing
,60.02,8.35,35.1,26.52,Relaxing
,60.02,8.34,35.1,26.52,Relaxing
,60.02,8.32,34.9,26.52,Relaxing
,60.02,8.31,34.9,26.41,Relaxing
,60.02,8.3,35,26.41,Relaxing
,60.02,8.28,34.8,26.41,Relaxing
,60.02,8.27,34.8,26.29,Relaxing
,60.02,8.26,34.7,26.41,Relaxing
,60.02,8.25,34.5,26.29,Relaxing
,60.02,8.24,34.4,26.29,Relaxing
,60.02,8.23,34.3,26.18,Relaxing
,60.02,8.21,34.3,26.29,Relaxing
,60.02,8.21,34.1,26.29,Relaxing
,60.02,8.19,34.2,26.29,Relaxing
,60.02,8.18,34,26.29,Relaxing
,60.02,8.17,33.9,26.29,Relaxing
,60.02,8.15,33.8,26.18,Relaxing
,60.02,8.14,33.9,26.18,Relaxing
,60.02,8.13,33.7,25.96,Relaxing
,60.02,8.11,33.6,26.18,Relaxing
,60.02,8.1,33.5,26.29,Relaxing
,60.02,8.09,33.4,26.18,Relaxing
,60.02,8.07,33.5,26.29,Relaxing
,60.02,8.06,33.5,26.18,Relaxing
,60.02,8.05,33.1,26.29,Relaxing
,60.02,8.03,33.1,26.18,Relaxing
,60.02,8.02,33.1,26.18,Relaxing
,60.02,8.01,33.1,26.18,Relaxing
,60.02,8,33,26.18,Relaxing
,60.02,7.98,33,26.18,Relaxing
,60.02,7.97,33,26.07,Relaxing
,60.02,7.95,32.7,26.07,Relaxing
,60.02,7.94,32.5,26.18,Relaxing
,60.02,7.92,32.3,26.29,Relaxing
,60.02,7.91,32.3,26.18,Relaxing
,60.02,7.9,32.6,26.29,Relaxing
,60.02,7.88,32.6,26.18,Relaxing
,60.02,7.87,32.4,26.18,Relaxing
,60.02,7.86,32.2,26.18,Relaxing
,60.02,7.84,32,26.18,Relaxing
,60.02,7.82,32.2,26.18,Relaxing
,60.02,7.82,32.1,26.18,Relaxing
,60.02,7.8,31.6,26.07,Relaxing
,60.02,7.78,31.6,25.96,Relaxing
,60.02,7.77,31.6,25.96,Relaxing
,60.02,7.76,31.5,25.96,Relaxing
,60.02,7.75,31.7,25.96,Relaxing
,60.02,7.74,31.6,25.85,Relaxing
,60.02,7.72,31.5,25.85,Relaxing
,60.02,7.71,31.3,25.96,Relaxing
,60.02,7.7,31.4,25.85,Relaxing
,60.02,7.68,31.4,25.85,Relaxing
,60.02,7.67,31.1,25.74,Relaxing
,60.02,7.66,31,25.85,Relaxing
,60.02,7.64,31.3,25.74,Relaxing
,60.02,7.63,31.2,25.85,Relaxing
,60.02,7.62,30.8,25.74,Relaxing
,60.02,7.61,30.7,25.85,Relaxing
,60.02,7.59,30.8,25.74,Relaxing
,60.02,7.58,30.8,25.74,Relaxing
,60.02,7.57,30.7,25.74,Relaxing
,60.02,7.55,30.4,25.74,Relaxing
,60.02,7.54,30.3,25.85,Relaxing
,60.02,7.53,30.3,25.74,Relaxing
,60.02,7.51,30.2,25.63,Relaxing
,60.02,7.51,30.2,25.63,Relaxing
,60.02,7.49,30.3,25.63,Relaxing
,60.02,7.48,30.1,25.52,Relaxing
,60.02,7.47,29.9,25.63,Relaxing
,60.02,7.46,30.1,25.41,Relaxing
,60.02,7.44,30,25.41,Relaxing
,60.02,7.43,29.9,25.41,Relaxing
,60.02,7.42,29.8,25.41,Relaxing
,60.02,7.4,29.5,25.41,Relaxing
,60.02,7.39,29.3,25.41,Relaxing
,60.02,7.38,29.3,25.41,Relaxing
,60.02,7.36,29.5,25.41,Relaxing
,60.02,7.34,29.2,25.41,Relaxing
,60.02,7.34,29.2,25.3,Relaxing
,60.02,7.32,29.3,25.3,Relaxing
,60.02,7.3,29.2,25.3,Relaxing
,60.02,7.3,29,25.3,Relaxing
,60.02,7.28,29.3,25.3,Relaxing
,60.02,7.26,28.9,25.3,Relaxing
,60.02,7.26,28.9,25.3,Relaxing
,60.02,7.25,29,25.3,Relaxing
,60.02,7.23,29,25.3,Relaxing
,60.02,7.22,28.9,25.3,Relaxing
,60.02,7.21,28.8,25.41,Relaxing
,60.02,7.19,28.8,25.19,Relaxing
,60.02,7.19,28.4,25.3,Relaxing
,60.02,7.17,28.3,25.3,Relaxing
,60.02,7.16,28.3,25.3,Relaxing
,60.02,7.15,28.3,25.19,Relaxing
,60.02,7.13,28.4,25.19,Relaxing
,60.02,7.11,27.9,25.19,Relaxing
,60.02,7.11,28.2,25.09,Relaxing
,60.02,7.09,28.4,25.19,Relaxing
,60.02,7.08,28,25.19,Relaxing
,60.02,7.07,27.9,25.3,Relaxing
,60.02,7.06,27.7,25.19,Relaxing
,60.02,7.04,27.7,25.19,Relaxing
,60.02,7.03,27.6,25.09,Relaxing
,60.02,7.02,27.5,25.19,Relaxing
,60.02,7.01,27.6,25.09,Relaxing
,60.02,6.99,27.4,25.09,Relaxing
,60.02,6.99,27.1,25.09,Relaxing
,60.02,6.97,27.3,24.98,Relaxing
,60.02,6.95,27.4,24.87,Relaxing
,60.02,6.94,27.4,24.98,Relaxing
,60.02,6.93,27.5,24.98,Relaxing
,60.02,6.92,27.4,24.98,Relaxing
,60.02,6.9,27.1,24.98,Relaxing
,60.02,6.89,27.2,24.98,Relaxing
,60.02,6.88,26.9,25.19,Relaxing
,60.02,6.86,26.8,25.09,Relaxing
,60.02,6.85,26.8,25.09,Relaxing
,60.02,6.84,26.7,24.98,Relaxing
,60.02,6.82,26.7,24.98,Relaxing
,60.02,6.81,26.8,24.98,Relaxing
,60.02,6.8,26.8,24.87,Relaxing
,60.02,6.78,26.4,24.76,Relaxing
,60.02,6.78,26.5,24.76,Relaxing
,60.02,6.76,26.6,24.76,Relaxing
,60.02,6.75,26.3,24.76,Relaxing
,60.02,6.74,26,24.76,Relaxing
,60.02,6.72,26,24.76,Relaxing
,60.02,6.71,26.2,24.76,Relaxing
,60.02,6.7,26.1,24.76,Relaxing
,60.02,6.69,25.8,24.66,Relaxing
,60.02,6.68,25.6,24.55,Relaxing
,60.02,6.67,25.8,24.76,Relaxing
,60.02,6.65,25.9,24.76,Relaxing
,60.02,6.64,25.9,24.66,Relaxing
,60.02,6.63,25.6,24.76,Relaxing
,60.02,6.61,25.7,24.66,Relaxing
,60.02,6.6,25.7,24.55,Relaxing
,60.02,6.59,25.7,24.55,Relaxing
,60.02,6.57,25.4,24.66,Relaxing
,60.02,6.56,25.5,24.34,Relaxing
,60.02,6.55,25.5,24.55,Relaxing
,60.02,6.54,25.3,24.55,Relaxing
,60.02,6.53,25.2,24.44,Relaxing
,60.02,6.51,25.2,24.44,Relaxing
,60.02,6.51,25.1,24.34,Relaxing
,60.02,6.49,25,24.34,Relaxing
,60.02,6.48,24.9,24.34,Relaxing
,60.02,6.47,24.7,24.34,Relaxing
,60.02,6.45,24.9,24.23,Relaxing
,60.02,6.44,24.8,24.23,Relaxing
,60.02,6.43,24.9,24.23,Relaxing
,60.02,6.41,24.7,24.23,Relaxing
,60.02,6.4,24.5,24.23,Relaxing
,60.02,6.39,24.3,24.23,Relaxing
,60.02,6.37,24.8,24.34,Relaxing
,60.02,6.36,24.6,24.23,Relaxing
,60.02,6.34,24.3,24.13,Relaxing
,60.02,6.33,24.4,24.13,Relaxing
,60.02,6.32,24.4,24.23,Relaxing
,60.02,6.3,24.4,24.34,Relaxing
,60.02,6.29,24.5,24.23,Relaxing
,60.02,6.28,24.2,24.23,Relaxing
,60.02,6.26,23.7,24.13,Relaxing
,60.02,6.25,23.8,24.13,Relaxing
,60.02,6.24,23.9,24.23,Relaxing
,60.02,6.23,23.8,24.13,Relaxing
,60.02,6.21,23.5,24.13,Relaxing
,60.02,6.2,23.8,24.02,Relaxing
,60.02,6.19,23.9,23.92,Relaxing
,60.02,6.18,23.7,24.02,Relaxing
,60.02,6.16,23.6,24.02,Relaxing
,60.02,6.15,23.5,24.02,Relaxing
,60.02,6.14,23.5,23.92,Relaxing
,60.02,6.12,23.5,23.92,Relaxing
,60.02,6.11,23.2,23.92,Relaxing
