Time,Displacement,Tension,Resistance,Stutus
152.22,7.51,12,23993.5,Relaxing
152.23,7.51,11.6,23993.5,Relaxing
152.24,7.49,11.7,15980,Relaxing
152.25,7.48,11.8,23993.5,Relaxing
152.27,7.47,11.9,inf,Relaxing
152.28,7.45,11.7,23993.5,Relaxing
152.29,7.44,11.7,23993.5,Relaxing
152.31,7.43,11.7,48034,Relaxing
152.32,7.41,11.9,23993.5,Relaxing
152.33,7.4,11.5,23993.5,Relaxing
152.34,7.39,11.5,15980,Relaxing
152.35,7.37,11.6,23993.5,Relaxing
152.37,7.36,11.5,15980,Relaxing
152.38,7.34,11.5,15980,Relaxing
152.39,7.34,11.4,11973.25,Relaxing
152.4,7.32,11.4,23993.5,Relaxing
152.42,7.31,11.6,23993.5,Relaxing
152.43,7.3,11.6,48034,Relaxing
152.44,7.28,11.2,15980,Relaxing
152.45,7.27,11,23993.5,Relaxing
152.46,7.26,11,23993.5,Relaxing
152.48,7.24,11,15980,Relaxing
152.49,7.23,10.9,23993.5,Relaxing
152.5,7.22,11.1,48034,Relaxing
152.51,7.21,11.2,15980,Relaxing
152.53,7.19,11.1,48034,Relaxing
152.54,7.18,11,15980,Relaxing
152.55,7.17,10.9,15980,Relaxing
152.56,7.16,10.8,23993.5,Relaxing
152.58,7.15,10.9,15980,Relaxing
152.59,7.13,11,15980,Relaxing
152.6,7.11,11,15980,Relaxing
152.61,7.11,10.8,23993.5,Relaxing
152.63,7.09,10.8,23993.5,Relaxing
152.64,7.07,10.6,23993.5,Relaxing
152.65,7.07,10.4,23993.5,Relaxing
152.66,7.05,10.7,11973.25,Relaxing
152.67,7.03,10.7,11973.25,Relaxing
152.69,7.03,10.2,23993.5,Relaxing
152.7,7.01,10.4,23993.5,Relaxing
152.71,7,10.4,48034,Relaxing
152.72,6.99,10.3,15980,Relaxing
152.74,6.98,10.1,23993.5,Relaxing
152.75,6.96,10.4,23993.5,Relaxing
152.76,6.95,10.2,15980,Relaxing
152.77,6.94,10.1,23993.5,Relaxing
152.79,6.93,10,15980,Relaxing
152.8,6.91,10.2,23993.5,Relaxing
152.81,6.9,10.5,23993.5,Relaxing
152.82,6.89,10.5,23993.5,Relaxing
152.84,6.87,10.3,15980,Relaxing
152.85,6.86,10.4,23993.5,Relaxing
152.86,6.84,10.2,23993.5,Relaxing
152.87,6.84,10.1,48034,Relaxing
152.88,6.82,10.1,15980,Relaxing
152.9,6.8,9.9,23993.5,Relaxing
152.91,6.8,9.9,15980,Relaxing
152.92,6.78,9.9,23993.5,Relaxing
152.93,6.77,9.9,23993.5,Relaxing
152.95,6.76,9.9,15980,Relaxing
152.96,6.75,9.8,15980,Relaxing
152.97,6.73,9.9,23993.5,Relaxing
152.98,6.72,9.8,23993.5,Relaxing
152.99,6.71,9.5,inf,Relaxing
153.01,6.7,9.4,inf,Relaxing
153.02,6.68,9.4,23993.5,Relaxing
153.03,6.68,9.5,48034,Relaxing
153.05,6.66,9.4,23993.5,Relaxing
153.06,6.65,9.2,23993.5,Relaxing
153.07,6.64,9.3,23993.5,Relaxing
153.08,6.63,9.3,15980,Relaxing
153.09,6.61,9.3,23993.5,Relaxing
153.11,6.59,9.4,23993.5,Relaxing
153.12,6.59,9.3,15980,Relaxing
153.13,6.57,9.2,23993.5,Relaxing
153.14,6.56,9.2,23993.5,Relaxing
153.16,6.55,9.2,23993.5,Relaxing
153.17,6.53,9.2,15980,Relaxing
153.18,6.52,8.8,15980,Relaxing
153.19,6.51,8.8,48034,Relaxing
153.21,6.49,8.8,15980,Relaxing
153.22,6.48,9.1,23993.5,Relaxing
153.23,6.47,9.1,23993.5,Relaxing
153.24,6.46,9,23993.5,Relaxing
153.26,6.44,9.1,23993.5,Relaxing
153.27,6.43,9,23993.5,Relaxing
153.28,6.42,8.6,23993.5,Relaxing
153.29,6.4,8.7,23993.5,Relaxing
153.3,6.39,8.8,23993.5,Relaxing
153.32,6.38,8.5,23993.5,Relaxing
153.33,6.36,8.6,23993.5,Relaxing
153.34,6.35,8.8,15980,Relaxing
153.35,6.34,9,23993.5,Relaxing
153.37,6.32,8.8,9569.2,Relaxing
153.38,6.31,8.5,48034,Relaxing
153.39,6.3,8.7,23993.5,Relaxing
153.4,6.28,8.4,48034,Relaxing
153.42,6.27,8.3,23993.5,Relaxing
153.43,6.26,8.2,23993.5,Relaxing
153.44,6.25,8.5,48034,Relaxing
153.45,6.24,8.5,23993.5,Relaxing
153.46,6.22,8.3,23993.5,Relaxing
153.48,6.21,8.4,23993.5,Relaxing
153.49,6.2,8.3,15980,Relaxing
153.5,6.19,8.1,15980,Relaxing
153.51,6.17,8,23993.5,Relaxing
153.53,6.16,7.8,23993.5,Relaxing
153.54,6.15,7.8,15980,Relaxing
153.55,6.14,8,48034,Relaxing
153.56,6.12,7.9,23993.5,Relaxing
153.58,6.11,8,23993.5,Relaxing
153.59,6.09,8.1,23993.5,Relaxing
153.6,6.08,7.8,23993.5,Relaxing
153.61,6.07,7.7,23993.5,Relaxing
153.63,6.05,7.5,23993.5,Relaxing
153.64,6.04,7.7,23993.5,Relaxing
153.65,6.03,8,23993.5,Relaxing
153.66,6.01,7.6,23993.5,Relaxing
153.67,6,7.4,23993.5,Relaxing
153.69,5.99,7.6,23993.5,Relaxing
153.7,5.98,7.8,23993.5,Relaxing
153.71,5.96,7.7,23993.5,Relaxing
153.72,5.95,7.6,23993.5,Relaxing
153.74,5.94,7.4,23993.5,Relaxing
153.75,5.92,7.4,23993.5,Relaxing
153.76,5.91,7.3,9569.2,Relaxing
153.77,5.9,7.3,23993.5,Relaxing
153.79,5.88,7.3,23993.5,Relaxing
153.8,5.86,7.1,23993.5,Relaxing
153.81,5.86,7.3,23993.5,Relaxing
153.82,5.84,7,23993.5,Relaxing
153.83,5.82,7,48034,Relaxing
153.85,5.82,7.1,15980,Relaxing
153.86,5.8,7,inf,Relaxing
153.87,5.78,7.2,23993.5,Relaxing
153.88,5.78,7.1,23993.5,Relaxing
153.9,5.76,6.8,23993.5,Relaxing
153.91,5.75,6.8,23993.5,Relaxing
153.92,5.74,7,23993.5,Relaxing
153.93,5.72,7.2,23993.5,Relaxing
153.95,5.71,7.1,23993.5,Relaxing
153.96,5.7,6.9,48034,Relaxing
153.97,5.69,6.8,48034,Relaxing
153.98,5.67,6.7,23993.5,Relaxing
153.99,5.66,6.6,23993.5,Relaxing
154.01,5.65,6.6,23993.5,Relaxing
154.02,5.64,6.7,48034,Relaxing
154.03,5.63,6.8,15980,Relaxing
154.04,5.61,6.5,15980,Relaxing
154.06,5.59,6.4,23993.5,Relaxing
154.07,5.59,6.6,23993.5,Relaxing
154.08,5.57,6.5,23993.5,Relaxing
154.09,5.55,6.2,23993.5,Relaxing
154.11,5.55,6.1,15980,Relaxing
154.12,5.53,6.3,15980,Relaxing
154.13,5.51,6.4,23993.5,Relaxing
154.14,5.51,6.3,23993.5,Relaxing
154.16,5.5,6.2,23993.5,Relaxing
154.17,5.48,6,48034,Relaxing
154.18,5.47,6.1,23993.5,Relaxing
154.19,5.46,6.2,23993.5,Relaxing
154.21,5.44,6.2,23993.5,Relaxing
154.22,5.43,5.8,23993.5,Relaxing
154.23,5.42,5.9,23993.5,Relaxing
154.24,5.4,6,23993.5,Relaxing
154.25,5.39,6.1,23993.5,Relaxing
154.27,5.38,5.8,23993.5,Relaxing
154.28,5.36,5.6,23993.5,Relaxing
154.29,5.34,5.6,23993.5,Relaxing
154.3,5.34,5.8,23993.5,Relaxing
154.32,5.32,5.8,23993.5,Relaxing
154.33,5.3,5.9,23993.5,Relaxing
154.34,5.3,5.6,23993.5,Relaxing
154.35,5.28,5.4,23993.5,Relaxing
154.37,5.26,5.4,15980,Relaxing
154.38,5.26,5.6,23993.5,Relaxing
154.39,5.25,5.7,inf,Relaxing
154.4,5.23,5.8,23993.5,Relaxing
154.42,5.22,5.7,15980,Relaxing
154.43,5.21,5.6,23993.5,Relaxing
154.44,5.19,5.4,9569.2,Relaxing
154.45,5.18,5.4,15980,Relaxing
154.46,5.17,5.3,23993.5,Relaxing
154.48,5.16,5.2,23993.5,Relaxing
154.49,5.14,5.1,23993.5,Relaxing
154.5,5.13,5,6821.71,Relaxing
154.51,5.11,5,48034,Relaxing
154.53,5.11,5,23993.5,Relaxing
154.54,5.09,5.2,23993.5,Relaxing
154.55,5.08,5,23993.5,Relaxing
154.56,5.06,5,23993.5,Relaxing
154.58,5.05,4.9,15980,Relaxing
154.59,5.03,4.9,23993.5,Relaxing
154.6,5.02,4.9,23993.5,Relaxing
154.61,5.01,4.9,23993.5,Relaxing
154.63,5,4.6,15980,Relaxing
154.64,4.98,4.7,23993.5,Relaxing
154.65,4.98,4.7,48034,Relaxing
154.66,4.96,4.9,23993.5,Relaxing
154.67,4.94,4.7,48034,Relaxing
154.69,4.93,4.3,23993.5,Relaxing
154.7,4.92,4.5,15980,Relaxing
154.71,4.9,4.7,23993.5,Relaxing
154.72,4.89,4.6,23993.5,Relaxing
154.74,4.88,4.6,23993.5,Relaxing
154.75,4.86,4.7,23993.5,Relaxing
154.76,4.84,4.4,inf,Relaxing
154.77,4.84,4.3,48034,Relaxing
154.79,4.82,4.4,23993.5,Relaxing
154.8,4.8,4.3,23993.5,Relaxing
154.81,4.79,4.2,11973.25,Relaxing
154.82,4.78,4.3,11973.25,Relaxing
154.84,4.76,4.2,23993.5,Relaxing
154.85,4.75,4,11973.25,Relaxing
154.86,4.74,3.8,15980,Relaxing
154.87,4.72,3.9,15980,Relaxing
154.88,4.71,4,9569.2,Relaxing
154.9,4.7,3.8,23993.5,Relaxing
154.91,4.68,4,23993.5,Relaxing
154.92,4.67,4,9569.2,Relaxing
154.93,4.66,3.8,15980,Relaxing
154.95,4.64,3.8,23993.5,Relaxing
154.96,4.63,3.8,23993.5,Relaxing
154.97,4.62,3.8,15980,Relaxing
154.98,4.61,3.7,23993.5,Relaxing
155,4.59,3.7,23993.5,Relaxing
155.01,4.58,3.6,23993.5,Relaxing
155.02,4.57,3.7,11973.25,Relaxing
155.03,4.55,3.6,23993.5,Relaxing
155.05,4.54,3.5,23993.5,Relaxing
155.06,4.53,3.4,23993.5,Relaxing
155.07,4.51,3.3,15980,Relaxing
155.08,4.5,3.4,23993.5,Relaxing
155.09,4.49,3.4,23993.5,Relaxing
155.11,4.48,3.3,23993.5,Relaxing
155.12,4.47,3.2,15980,Relaxing
155.13,4.45,3.2,23993.5,Relaxing
155.14,4.44,3.3,23993.5,Relaxing
155.16,4.43,3,23993.5,Relaxing
155.17,4.41,3,15980,Relaxing
155.18,4.4,3,15980,Relaxing
155.19,4.39,3.1,23993.5,Relaxing
155.21,4.37,3,23993.5,Relaxing
155.22,4.36,2.8,23993.5,Relaxing
155.23,4.35,2.7,23993.5,Relaxing
155.24,4.34,3,23993.5,Relaxing
155.26,4.32,2.9,23993.5,Relaxing
155.27,4.31,3,48034,Relaxing
155.28,4.3,2.7,23993.5,Relaxing
155.29,4.28,2.6,23993.5,Relaxing
155.3,4.27,2.6,23993.5,Relaxing
155.32,4.26,2.6,23993.5,Relaxing
155.33,4.25,2.8,inf,Relaxing
155.34,4.23,2.7,23993.5,Relaxing
155.35,4.22,2.6,23993.5,Relaxing
155.37,4.21,2.6,23993.5,Relaxing
155.38,4.2,2.4,15980,Relaxing
155.39,4.18,2.2,15980,Relaxing
155.4,4.17,2.3,23993.5,Relaxing
155.42,4.16,2.4,23993.5,Relaxing
155.43,4.15,2.5,23993.5,Relaxing
155.44,4.13,2.4,23993.5,Relaxing
155.45,4.11,2.4,48034,Relaxing
155.47,4.11,2.5,23993.5,Relaxing
155.48,4.09,2.2,9569.2,Relaxing
155.49,4.07,1.9,23993.5,Relaxing
155.5,4.07,1.9,23993.5,Relaxing
155.51,4.05,1.9,23993.5,Relaxing
155.53,4.03,2.2,23993.5,Relaxing
155.54,4.02,2.2,23993.5,Relaxing
155.55,4.01,1.8,23993.5,Relaxing
155.56,3.99,1.9,15980,Relaxing
155.58,3.98,1.8,23993.5,Relaxing
155.59,3.97,2,7966.5,Relaxing
155.6,3.95,1.9,23993.5,Relaxing
155.61,3.94,1.8,23993.5,Relaxing
155.63,3.93,1.7,23993.5,Relaxing
155.64,3.91,1.7,23993.5,Relaxing
155.65,3.9,1.8,15980,Relaxing
155.66,3.89,1.6,48034,Relaxing
155.68,3.87,1.4,23993.5,Relaxing
155.69,3.86,1.5,15980,Relaxing
155.7,3.85,1.4,23993.5,Relaxing
155.71,3.83,1.3,23993.5,Relaxing
155.72,3.82,1.5,23993.5,Relaxing
155.74,3.8,1.7,23993.5,Relaxing
155.75,3.79,1.4,23993.5,Relaxing
155.76,3.78,1.3,23993.5,Relaxing
155.77,3.77,1.3,23993.5,Relaxing
155.79,3.75,1.3,48034,Relaxing
155.8,3.74,1.2,23993.5,Relaxing
155.81,3.73,1.1,15980,Relaxing
155.82,3.71,0.9,23993.5,Relaxing
155.84,3.7,0.8,23993.5,Relaxing
155.85,3.69,0.7,23993.5,Relaxing
155.86,3.68,0.9,15980,Relaxing
155.87,3.66,1,23993.5,Relaxing
155.88,3.65,0.8,23993.5,Relaxing
155.9,3.64,0.6,23993.5,Relaxing
155.91,3.63,0.8,48034,Relaxing
155.92,3.62,0.5,15980,Relaxing
155.93,3.6,0.7,23993.5,Relaxing
155.95,3.59,0.6,23993.5,Relaxing
155.96,3.58,0.3,23993.5,Relaxing
155.97,3.57,0.4,23993.5,Relaxing
155.98,3.55,0.4,23993.5,Relaxing
155.99,3.54,0.3,23993.5,Relaxing
156.01,3.53,0.5,23993.5,Relaxing
156.02,3.51,0.5,23993.5,Relaxing
156.03,3.5,0.2,23993.5,Relaxing
156.05,3.49,0.2,23993.5,Relaxing
156.06,3.47,0.3,15980,Relaxing
156.07,3.46,0.1,23993.5,Relaxing
156.08,3.45,-0.2,23993.5,Relaxing
156.09,3.44,-0.2,23993.5,Relaxing
156.11,3.42,0,15980,Relaxing
156.12,3.41,0.1,23993.5,Relaxing
156.13,3.4,0,23993.5,Relaxing
156.14,3.38,0.2,23993.5,Relaxing
156.16,3.37,0,23993.5,Relaxing
156.17,3.36,-0.1,15980,Relaxing
156.18,3.34,0,23993.5,Relaxing
156.19,3.33,-0.2,48034,Relaxing
156.21,3.32,-0.4,23993.5,Relaxing
156.22,3.3,-0.4,23993.5,Relaxing
156.23,3.29,-0.4,23993.5,Relaxing
156.24,3.28,-0.3,23993.5,Relaxing
156.26,3.27,-0.6,15980,Relaxing
156.27,3.26,-0.5,15980,Relaxing
156.28,3.24,-0.4,23993.5,Relaxing
156.29,3.23,-0.6,23993.5,Relaxing
156.3,3.22,-0.4,48034,Relaxing
156.32,3.21,-0.5,23993.5,Relaxing
156.33,3.19,-0.7,23993.5,Relaxing
156.34,3.18,-0.9,48034,Relaxing
156.35,3.17,-0.8,23993.5,Relaxing
156.37,3.15,-0.9,48034,Relaxing
156.38,3.14,-0.9,23993.5,Relaxing
156.39,3.13,-0.7,23993.5,Relaxing
156.4,3.12,-0.8,15980,Relaxing
156.42,3.1,-0.9,48034,Relaxing
156.43,3.09,-1,inf,Relaxing
156.44,3.08,-1,48034,Relaxing
156.45,3.06,-0.9,23993.5,Relaxing
156.47,3.05,-1.1,23993.5,Relaxing
156.48,3.04,-1.1,23993.5,Relaxing
156.49,3.03,-1.4,23993.5,Relaxing
156.5,3.01,-1.6,15980,Relaxing
156.51,3,-1.5,48034,Relaxing
156.53,2.98,-1.5,23993.5,Relaxing
156.54,2.98,-1.5,23993.5,Relaxing
156.55,2.96,-1.5,23993.5,Relaxing
156.56,2.95,-1.5,23993.5,Relaxing
156.58,2.94,-1.7,23993.5,Relaxing
156.59,2.92,-1.7,inf,Relaxing
156.6,2.91,-1.8,15980,Relaxing
156.61,2.9,-1.6,23993.5,Relaxing
156.63,2.89,-1.5,23993.5,Relaxing
156.64,2.87,-1.5,23993.5,Relaxing
156.65,2.86,-1.6,15980,Relaxing
156.66,2.84,-1.8,48034,Relaxing
156.68,2.83,-1.8,23993.5,Relaxing
156.69,2.81,-2.1,23993.5,Relaxing
156.7,2.8,-2.1,23993.5,Relaxing
156.71,2.79,-2,23993.5,Relaxing
156.72,2.78,-2,23993.5,Relaxing
156.74,2.77,-2.2,23993.5,Relaxing
156.75,2.75,-2.1,15980,Relaxing
156.76,2.74,-2.1,15980,Relaxing
156.77,2.73,-2.3,48034,Relaxing
156.79,2.72,-2.2,23993.5,Relaxing
156.8,2.7,-2.2,11973.25,Relaxing
156.81,2.69,-2.4,23993.5,Relaxing
156.82,2.68,-2.4,23993.5,Relaxing
156.84,2.67,-2.4,15980,Relaxing
156.85,2.66,-2.7,15980,Relaxing
156.86,2.65,-2.7,23993.5,Relaxing
156.87,2.63,-2.5,23993.5,Relaxing
156.88,2.62,-2.7,23993.5,Relaxing
156.9,2.61,-2.8,15980,Relaxing
156.91,2.59,-2.9,23993.5,Relaxing
156.92,2.58,-2.6,23993.5,Relaxing
156.93,2.57,-2.8,23993.5,Relaxing
156.95,2.56,-2.8,23993.5,Relaxing
156.96,2.54,-2.8,15980,Relaxing
156.97,2.53,-3,23993.5,Relaxing
156.98,2.52,-2.9,23993.5,Relaxing
157,2.51,-2.9,23993.5,Relaxing
157.01,2.5,-3,23993.5,Relaxing
157.02,2.48,-3.2,23993.5,Relaxing
157.03,2.47,-3.2,48034,Relaxing
157.05,2.46,-3.2,6821.71,Relaxing
157.06,2.44,-3.1,23993.5,Relaxing
157.07,2.43,-3.1,23993.5,Relaxing
157.08,2.42,-3.4,23993.5,Relaxing
157.1,2.41,-3.6,23993.5,Relaxing
157.11,2.39,-3.6,23993.5,Relaxing
157.12,2.38,-3.5,23993.5,Relaxing
157.13,2.36,-3.5,23993.5,Relaxing
157.14,2.35,-3.3,23993.5,Relaxing
157.16,2.34,-3.5,23993.5,Relaxing
157.17,2.32,-3.8,15980,Relaxing
157.18,2.31,-3.9,15980,Relaxing
157.19,2.3,-3.9,23993.5,Relaxing
157.21,2.29,-4,23993.5,Relaxing
157.22,2.27,-4,48034,Relaxing
157.23,2.26,-3.8,15980,Relaxing
157.24,2.25,-4,15980,Relaxing
157.26,2.24,-4.2,11973.25,Relaxing
157.27,2.22,-4.1,23993.5,Relaxing
157.28,2.21,-4,48034,Relaxing
157.29,2.2,-4,23993.5,Relaxing
157.31,2.19,-4.2,15980,Relaxing
157.32,2.18,-4.3,48034,Relaxing
157.33,2.16,-4.4,15980,Relaxing
157.34,2.15,-4.2,15980,Relaxing
157.35,2.14,-4.1,23993.5,Relaxing
157.37,2.13,-4.4,15980,Relaxing
157.38,2.11,-4.4,23993.5,Relaxing
157.39,2.11,-4.6,23993.5,Relaxing
157.4,2.09,-4.6,23993.5,Relaxing
157.42,2.08,-4.7,23993.5,Relaxing
157.43,2.07,-4.8,23993.5,Relaxing
157.44,2.05,-4.8,23993.5,Relaxing
157.45,2.04,-5,23993.5,Relaxing
157.47,2.03,-5.2,15980,Relaxing
157.48,2.01,-4.9,23993.5,Relaxing
157.49,2,-4.8,23993.5,Relaxing
157.5,1.99,-4.9,23993.5,Relaxing
157.52,1.98,-5.1,48034,Relaxing
157.53,1.96,-5.3,23993.5,Relaxing
157.54,1.95,-5.2,23993.5,Relaxing
157.55,1.94,-5.2,23993.5,Relaxing
157.56,1.92,-5.1,23993.5,Relaxing
157.58,1.91,-5.2,23993.5,Relaxing
157.59,1.9,-5.5,48034,Relaxing
157.6,1.88,-5.4,11973.25,Relaxing
157.61,1.88,-5.3,23993.5,Relaxing
157.63,1.86,-5.3,23993.5,Relaxing
157.64,1.85,-5.6,23993.5,Relaxing
157.65,1.83,-5.8,23993.5,Relaxing
157.66,1.82,-5.9,23993.5,Relaxing
157.68,1.8,-5.8,23993.5,Relaxing
157.69,1.79,-5.4,23993.5,Relaxing
157.7,1.78,-5.7,14.56,Relaxing
157.71,1.76,-5.9,14.48,Relaxing
157.73,1.75,-5.9,14.48,Relaxing
157.74,1.75,-5.8,14.56,Relaxing
157.75,1.73,-5.9,14.41,Relaxing
157.76,1.72,-5.9,14.56,Relaxing
157.77,1.71,-6.1,14.56,Relaxing
157.79,1.7,-6.2,14.25,Relaxing
157.8,1.68,-6.1,14.25,Relaxing
157.81,1.67,-6.3,14.17,Relaxing
157.82,1.66,-6.3,14.09,Relaxing
157.84,1.65,-6.3,14.02,Relaxing
157.85,1.63,-6.4,14.02,Relaxing
157.86,1.63,-6.5,14.25,Relaxing
157.87,1.61,-6.3,14.25,Relaxing
157.88,1.6,-6.4,14.09,Relaxing
157.9,1.59,-6.5,14.25,Relaxing
157.91,1.57,-6.6,14.17,Relaxing
157.92,1.56,-6.6,14.02,Relaxing
157.94,1.54,-6.6,13.94,Relaxing
157.95,1.53,-6.7,14.02,Relaxing
157.96,1.52,-6.7,13.86,Relaxing
157.97,1.51,-6.8,13.79,Relaxing
157.98,1.49,-7.1,13.86,Relaxing
158,1.48,-7.2,13.71,Relaxing
158.01,1.47,-7.4,13.71,Relaxing
158.02,1.46,-7.3,13.71,Relaxing
158.03,1.45,-7.2,13.56,Relaxing
158.05,1.43,-7.1,13.56,Relaxing
158.06,1.41,-7.4,13.63,Relaxing
158.07,1.4,-7.2,13.63,Relaxing
158.08,1.39,-7.2,13.56,Relaxing
158.09,1.38,-7.4,13.4,Relaxing
158.11,1.37,-7.5,13.48,Relaxing
158.12,1.36,-7.3,13.33,Relaxing
158.13,1.34,-7.3,13.63,Relaxing
158.14,1.32,-7.7,13.63,Relaxing
158.16,1.32,-7.7,13.71,Relaxing
158.17,1.3,-7.9,13.56,Relaxing
158.18,1.28,-8,13.48,Relaxing
158.19,1.27,-7.9,13.4,Relaxing
158.21,1.26,-7.9,13.4,Relaxing
158.22,1.25,-7.9,13.4,Relaxing
158.23,1.24,-8.1,13.48,Relaxing
158.24,1.23,-7.9,13.25,Relaxing
158.26,1.21,-7.7,13.33,Relaxing
158.27,1.2,-8.1,13.4,Relaxing
158.28,1.18,-8.4,13.25,Relaxing
158.29,1.17,-8.5,13.18,Relaxing
158.3,1.16,-8.4,13.1,Relaxing
158.32,1.15,-8.6,11,Relaxing
158.33,1.13,-8.7,11,Relaxing
158.34,1.12,-8.8,10.86,Relaxing
158.35,1.11,-8.8,10.65,Relaxing
158.37,1.1,-8.8,10.58,Relaxing
158.38,1.08,-8.8,10.38,Relaxing
158.39,1.08,-8.9,10.24,Relaxing
158.4,1.06,-8.8,10.31,Relaxing
158.42,1.04,-9,10.24,Relaxing
158.43,1.03,-8.9,10.24,Relaxing
158.44,1.02,-9.1,10.04,Relaxing
158.45,1,-9.2,9.83,Relaxing
158.47,1,-9.4,9.83,Relaxing
158.48,0.98,-9.5,9.77,Relaxing
158.49,0.96,-9.2,9.77,Relaxing
158.5,0.95,-9.4,9.63,Relaxing
158.51,0.95,-9.8,9.77,Relaxing
158.53,0.93,-9.7,9.1,Relaxing
158.54,0.91,-9.7,9.57,Relaxing
158.55,0.9,-9.7,9.43,Relaxing
158.56,0.89,-9.6,9.37,Relaxing
158.58,0.88,-9.7,9.1,Relaxing
158.59,0.86,-9.9,8.84,Relaxing
158.6,0.85,-10,8.71,Relaxing
158.61,0.83,-9.9,8.65,Relaxing
158.63,0.82,-9.8,8.78,Relaxing
158.64,0.81,-10,8.84,Relaxing
158.65,0.79,-10,8.91,Relaxing
158.66,0.78,-10.2,8.78,Relaxing
158.68,0.76,-10.2,8.52,Relaxing
158.69,0.75,-10.5,8.52,Relaxing
158.7,0.74,-10.4,8.71,Relaxing
158.71,0.73,-10.5,8.58,Relaxing
158.72,0.71,-10.7,8.58,Relaxing
158.74,0.7,-10.7,8.46,Relaxing
158.75,0.69,-10.8,8.52,Relaxing
158.76,0.67,-10.7,8.58,Relaxing
158.77,0.66,-11,8.58,Relaxing
158.79,0.65,-10.9,8.46,Relaxing
158.8,0.63,-10.8,8.52,Relaxing
158.81,0.63,-10.9,8.46,Relaxing
158.82,0.61,-11.2,8.46,Relaxing
158.84,0.6,-11.2,8.39,Relaxing
158.85,0.58,-11.2,8.33,Relaxing
158.86,0.57,-11.2,8.46,Relaxing
158.87,0.55,-11.5,8.33,Relaxing
158.88,0.55,-11.6,8.33,Relaxing
158.9,0.53,-11.5,8.27,Relaxing
158.91,0.51,-11.6,8.33,Relaxing
158.92,0.5,-12,8.27,Relaxing
158.93,0.5,-12.2,8.08,Relaxing
158.95,0.48,-12.1,8.27,Relaxing
158.96,0.46,-12,8.14,Relaxing
158.97,0.45,-12,8.14,Relaxing
158.98,0.44,-12,8.08,Relaxing
158.99,0.43,-11.9,8.08,Relaxing
159.01,0.42,-12,8.01,Relaxing
159.02,0.4,-12.2,8.01,Relaxing
159.03,0.39,-12.3,8.01,Relaxing
159.05,0.38,-12.3,7.95,Relaxing
159.06,0.37,-12.5,8.08,Relaxing
159.07,0.35,-12.8,8.08,Relaxing
159.08,0.34,-12.9,7.95,Relaxing
159.1,0.33,-12.7,7.89,Relaxing
159.11,0.31,-13.1,7.89,Relaxing
159.12,0.3,-13.1,7.82,Relaxing
159.13,0.29,-13,7.64,Relaxing
159.14,0.27,-13,7.7,Relaxing
159.16,0.26,-13.1,7.76,Relaxing
159.17,0.25,-13,7.82,Relaxing
159.18,0.23,-13.3,7.58,Relaxing
159.19,0.22,-13.1,7.7,Relaxing
159.21,0.22,-13.1,7.64,Relaxing
159.22,0.2,-13.4,7.64,Relaxing
159.23,0.19,-13.7,7.64,Relaxing
159.24,0.17,-13.8,7.64,Relaxing
159.25,0.16,-13.9,7.51,Relaxing
159.27,0.15,-13.9,7.58,Relaxing
159.28,0.13,-14.3,7.39,Relaxing
159.29,0.12,-14.2,7.58,Relaxing
159.31,0.11,-14.3,7.45,Relaxing
159.32,0.1,-14.5,7.39,Relaxing
159.33,0.09,-14.2,7.45,Relaxing
159.34,0.07,-14.4,7.45,Relaxing
159.35,0.06,-14.7,7.33,Relaxing
159.37,0.05,-14.8,7.27,Relaxing
159.38,0.03,-14.9,7.45,Relaxing
159.39,0.01,-14.9,7.45,Relaxing
159.4,0,-14.8,7.39,Relaxing
159.42,0.01,-15,7.33,Relaxing
159.43,0.01,-14.6,7.33,Relaxing
159.44,0.01,-14.5,7.27,Relaxing
159.45,0.01,-14.6,7.27,Relaxing
159.46,0.01,-14.6,7.27,Relaxing
159.48,0.01,-14.4,7.27,Relaxing
159.49,0.01,-14.3,7.33,Relaxing
159.5,0.01,-14.3,7.33,Relaxing
159.51,0.01,-14.3,7.27,Relaxing
159.53,0.01,-14.1,7.27,Relaxing
159.54,0.01,-14,7.21,Relaxing
159.55,0.01,-14,7.15,Relaxing
159.56,0.01,-13.8,7.27,Relaxing
159.58,0.01,-13.8,7.21,Relaxing
159.59,0.01,-13.6,7.21,Relaxing
159.6,0.01,-13.7,7.15,Relaxing
159.61,0.01,-13.6,7.27,Relaxing
159.63,0.01,-13.6,7.21,Relaxing
159.64,0.01,-13.4,7.15,Relaxing
159.65,0.01,-13.5,7.15,Relaxing
159.66,0.01,-13.6,7.21,Relaxing
159.67,0.01,-13.5,7.21,Relaxing
159.69,0.01,-13.5,7.21,Relaxing
159.7,0.01,-13.4,7.21,Relaxing
159.71,0.01,-13.3,7.15,Relaxing
159.72,0.01,-13.4,7.15,Relaxing
159.74,0.01,-13.6,7.15,Relaxing
159.75,0.01,-13.6,7.15,Relaxing
159.76,0.01,-13.3,7.21,Relaxing
159.77,0.01,-13.3,7.15,Relaxing
159.79,0.01,-13.3,7.21,Relaxing
159.8,0.01,-13.1,7.15,Relaxing
159.81,0.01,-13.4,7.21,Relaxing
159.82,0.01,-13.4,7.15,Relaxing
159.84,0.01,-13.3,7.21,Relaxing
159.85,0.01,-13.3,7.15,Relaxing
159.86,0.01,-13,7.15,Relaxing
159.87,0.01,-12.7,7.15,Relaxing
